obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"583.47"	"583.5+"	""	""		"97595.9153"	"114729."	"4s2.4p5.(2P*<1/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<1/2>).7d"	"2[5/2]*"	"2"		""	"L7261"	
"584.154"	"584.1523+"	"1"	""		"93123.3409"	"110237.421"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<1/2>).5d"	"2[5/2]*"	"3"		""	"L3990"	
"584.966"	"584.96713+"	"2"	""		"91168.5150"	"108258.7553"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).6d"	"2[3/2]*"	"1"		""	"L7408"	
"585.28750"	"585.28748+"	"5"	""		"92294.4012"	"109375.2875"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"4s2.4p5.(2P*<3/2>).7d"	"2[3/2]*"	"2"		""	"L11281"	
"585.52"	"585.5+"	""	""		"97945.1664"	"115019."	"4s2.4p5.(2P*<1/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<1/2>).7d"	"2[3/2]*"	"1"		""	"L7261"	
"585.732"	"585.73250+"	"1"	""		"92307.3786"	"109375.2875"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).7d"	"2[3/2]*"	"2"		""	"L7408"	
"586.675017"	"586.67501+"	"50"	"1.97e+05"	C+	"85846.7046"	"102887.1936"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).6p"	"2[1/2]"	"1"		"T3952n,T3378"	"L11281"	
"587.091599"	"587.09157+"	"3000"	"7.1e+05"	C	"80916.7680"	"97945.1664"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<1/2>).5p"	"2[3/2]"	"2"		"T7199"	"L11281"	
"587.990035"	"587.99003+"	"50"	"5.5e+04"	C+	"80916.7680"	"97919.1468"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<1/2>).5p"	"2[1/2]"	"1"		"T7199"	"L11281"	
"588.118"	"588.11883+"	"2"	""		"93123.3409"	"110121.9961"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<1/2>).5d"	"2[5/2]*"	"2"		""	"L7408"	
"588.76868"	"588.76869+"	"3"	""		"93123.3409"	"110103.2339"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<1/2>).5d"	"2[3/2]*"	"2"		""	"L11281"	
"590.40"	"590.4+"	""	""		"97945.1664"	"114878."	"4s2.4p5.(2P*<1/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<1/2>).7d"	"2[5/2]*"	"3"		""	"L7261"	
"591.97"	"592.0+"	""	""		"97945.1664"	"114833."	"4s2.4p5.(2P*<1/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<1/2>).7d"	"2[3/2]*"	"2"		""	"L7261"	
"594.213"	"594.21474+"	"2"	""		"91168.5150"	"107992.7867"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).6d"	"2[5/2]*"	"2"		""	"L7408"	
"594.545239"	"594.54523+"	"5"	""		"92964.3943"	"109779.3140"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).9s"	"2[3/2]*"	"1"		""	"L11281"	
"595.514"	"595.51386+"	"2"	""		"92964.3943"	"109751.9639"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).9s"	"2[3/2]*"	"2"		""	"L7408"	
"595.68"	"595.6+"	""	""		"97945.1664"	"114729."	"4s2.4p5.(2P*<1/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<1/2>).7d"	"2[5/2]*"	"2"		""	"L7261"	
"597.764573"	"597.76457+"	"4"	""		"92964.3943"	"109688.7558"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).7d"	"2[3/2]*"	"1"		""	"L11281"	
"599.385020"	"599.38502+"	"60"	"5.0e+04"	B+	"80916.7680"	"97595.9153"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<1/2>).5p"	"2[3/2]"	"1"		"T7199"	"L11281"	
"600.219"	"600.21898+"	"3"	""		"93123.3409"	"109779.3140"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).9s"	"2[3/2]*"	"1"		""	"L7408"	
"601.20624"	"601.20620+"	"50*"	""		"93123.3409"	"109751.9639"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).9s"	"2[3/2]*"	"2"		""	"L11281"	
"601.21555"	"601.21557+"	"50*"	"2.39e+06"	D+	"91168.5150"	"107796.8790"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).6d"	"2[3/2]*"	"2"		"T3774n,T3599,u41"	"L11281"	
"603.583389"	"603.58339+"	"15"	""		"92964.3943"	"109527.5268"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).7d"	"2[5/2]*"	"2"		""	"L11281"	
"604.935"	"604.9318+"	"3"	""		"94092.8626"	"110619.075"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"0"	"4s2.4p5.(2P*<3/2>).10s"	"2[3/2]*"	"1"		""	"L4004"	
"605.612628"	"605.61265+"	"60"	"6.5e+06"	D+	"91168.5150"	"107676.1489"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).6d"	"2[1/2]*"	"1"		"T3774n,T3384,T7227,u41"	"L11281"	
"607.525510"	"607.52552+"	"20"	"1.73e+06"	D+	"93123.3409"	"109578.9990"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).7d"	"2[5/2]*"	"3"		"T3774n,T3599,u41"	"L11281"	
"608.286117"	"608.28613+"	"40"	"7.1e+06"	D+	"91168.5150"	"107603.5969"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).6d"	"2[1/2]*"	"0"		"T3774n,T3599,u41"	"L11281"	
"608.800"	"608.7992+"	"2"	""		"94092.8626"	"110514.095"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"0"	"4s2.4p5.(2P*<3/2>).8d"	"2[3/2]*"	"1"		""	"L7408"	
"609.18275"	"609.18271+"	"6"	""		"92964.3943"	"109375.2875"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).7d"	"2[3/2]*"	"2"		""	"L11281"	
"609.431"	"609.43180+"	"2"	""		"93123.3409"	"109527.5268"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).7d"	"2[5/2]*"	"2"		""	"L7408"	
"610.386"	"610.38597+"	"1"	""		"92964.3943"	"109342.9368"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).7d"	"2[1/2]*"	"1"		""	"L7408"	
"610.83186"	"610.83182+"	"3"	""		"92964.3943"	"109330.9822"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).7d"	"2[1/2]*"	"0"		""	"L11281"	
"611.523"	"611.52334+"	"3"	""		"93123.3409"	"109471.4214"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).7d"	"2[7/2]*"	"3"		""	"L7408"	
"615.140667"	"615.14067+"	"20"	""		"93123.3409"	"109375.2875"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).7d"	"2[3/2]*"	"2"		""	"L11281"	
"616.36760"	"616.36760+"	"7"	""		"93123.3409"	"109342.9368"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).7d"	"2[1/2]*"	"1"		""	"L11281"	
"617.208"	"617.21019+"	"2"	""		"94092.8626"	"110290.3165"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"0"	"4s2.4p5.(2P*<3/2>).8d"	"2[1/2]*"	"1"		""	"L7408"	
"622.273337"	"622.27334+"	"20"	"1.59e+06"	D+	"92307.3786"	"108373.0423"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).8s"	"2[3/2]*"	"1"		"T3600n,u41"	"L11281"	
"623.635161"	"623.63519+"	"30"	"1.49e+06"	C	"92294.4012"	"108324.9822"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"4s2.4p5.(2P*<3/2>).8s"	"2[3/2]*"	"2"		"T3600n,u41"	"L11281"	
"624.140471"	"624.14046+"	"10"	"2.99e+05"	D+	"92307.3786"	"108324.9822"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).8s"	"2[3/2]*"	"2"		"T3600n,u41"	"L11281"	
"626.733"	"626.73179+"	"2"	""		"92307.3786"	"108258.7553"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[3/2]*"	"1"		""	"L7408"	
"634.668195"	"634.66821+"	"20"	"6.2e+05"	D+	"92294.4012"	"108046.3102"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"4s2.4p5.(2P*<3/2>).6d"	"2[5/2]*"	"3"		"T3774n,T3599,u41"	"L11281"	
"635.191539"	"635.19152+"	"8"	"2.02e+05"	D+	"92307.3786"	"108046.3102"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[5/2]*"	"3"		"T3774n,T3599,u41"	"L11281"	
"636.83212"	"636.83212+"	"4"	"8.7e+04"	D+	"92294.4012"	"107992.7867"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"4s2.4p5.(2P*<3/2>).6d"	"2[5/2]*"	"2"		"T3774n,T3599,u41"	"L11281"	
"637.319"	"637.31662+"	"1"	""		"94092.8626"	"109779.3140"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"0"	"4s2.4p5.(2P*<3/2>).9s"	"2[3/2]*"	"1"		""	"L7408"	
"637.359016"	"637.35901+"	"30"	"9.2e+05"	D+	"92307.3786"	"107992.7867"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[5/2]*"	"2"		"T3774n,T3599,u41"	"L11281"	
"641.01725"	"641.01725+"	"5"	""		"94092.8626"	"109688.7558"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"0"	"4s2.4p5.(2P*<3/2>).7d"	"2[3/2]*"	"1"		""	"L11281"	
"641.567923"	"641.56793+"	"20"	"6.1e+05"	D+	"92294.4012"	"107876.9080"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"4s2.4p5.(2P*<3/2>).6d"	"2[7/2]*"	"3"		"T3774n,T3599,u41"	"L11281"	
"642.102700"	"642.10269+"	"100"	"3.79e+06"	C+	"92307.3786"	"107876.9080"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[7/2]*"	"3"		"T3774n,T3599,u41"	"L11281"	
"644.879938"	"644.87995+"	"10"	"3.08e+05"	D+	"92294.4012"	"107796.8790"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"4s2.4p5.(2P*<3/2>).6d"	"2[3/2]*"	"2"		"T3774n,T3599,u41"	"L11281"	
"645.419"	"645.42025+"	"1"	"7.7e+04"	D	"92307.3786"	"107796.8790"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[3/2]*"	"2"		"T3774n,T3599,u41"	"L7408"	
"645.628888"	"645.62888+"	"200"	"6.65e+06"	B+	"92294.4012"	"107778.8962"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"4s2.4p5.(2P*<3/2>).6d"	"2[7/2]*"	"4"		"T3599,u41"	"L11281"	
"648.806917"	"648.80693+"	"15"	"8.9e+05"	D+	"92964.3943"	"108373.0423"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).8s"	"2[3/2]*"	"1"		"T3600n,u41"	"L11281"	
"650.490424"	"650.49041+"	"10"	"3.3e+05"	D	"92307.3786"	"107676.1489"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[1/2]*"	"1"		"T3774n,T3384,T7227,u41"	"L11281"	
"650.83693"	"650.83692+"	"3"	"1.05e+05"	D+	"92964.3943"	"108324.9822"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).8s"	"2[3/2]*"	"2"		"T3600n,u41"	"L11281"	
"653.65517"	"653.65517+"	"8"	"9.6e+05"	D	"92964.3943"	"108258.7553"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).6d"	"2[3/2]*"	"1"		"T3774n,T7227,u41"	"L11281"	
"655.55342"	"655.55342+"	"2"	""		"94092.8626"	"109342.9368"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"0"	"4s2.4p5.(2P*<3/2>).7d"	"2[1/2]*"	"1"		""	"L11281"	
"655.569463"	"655.56945+"	"6"	"3.2e+05"	D	"93123.3409"	"108373.0423"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).8s"	"2[3/2]*"	"1"		"T3600n,u41"	"L11281"	
"657.642040"	"657.64205+"	"20"	"7.9e+05"	C	"93123.3409"	"108324.9822"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).8s"	"2[3/2]*"	"2"		"T3600n,u41"	"L11281"	
"660.512"	"660.51967+"	"2"	""		"93123.3409"	"108258.7553"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[3/2]*"	"1"		""	"L7408"	
"665.223475"	"665.22347+"	"40"	"2.18e+06"	C+	"92964.3943"	"107992.7867"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).6d"	"2[5/2]*"	"2"		"T3774n,T3599,u41"	"L11281"	
"669.922960"	"669.92297+"	"60"	"1.68e+06"	C+	"93123.3409"	"108046.3102"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[5/2]*"	"3"		"T3774n,T3599,u41"	"L11281"	
"672.33440"	"672.33442+"	"4"	"1.31e+05"	D+	"93123.3409"	"107992.7867"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[5/2]*"	"2"		"T3774n,T3599,u41"	"L11281"	
"674.00985"	"674.00982+"	"20"	"6.7e+05"	D+	"92964.3943"	"107796.8790"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).6d"	"2[3/2]*"	"2"		"T3774n,T3599,u41"	"L11281"	
"676.447"	"676.45+"	"1"	""		"96771.494"	"111550.5"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"0"	"4s2.4p5.(2P*<3/2>).9f"	"2[3/2]"	"1"		""	"L3990"	
"677.615"	"677.61516+"	"3"	""		"93123.3409"	"107876.9080"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[7/2]*"	"3"		""	"L7408"	
"678.921"	"678.9240+"	"1*"	""		"97085.193"	"111810.318"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).10f"	"2[3/2]"	"2"		""	"L4004"	
"678.921"	"678.9314+"	"1*"	""		"97085.193"	"111810.157"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).10f"	"2[3/2]"	"1"		""	"L4004"	
"679.54104"	"679.54103+"	"4"	"1.31e+05"	D	"92964.3943"	"107676.1489"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).6d"	"2[1/2]*"	"1"		"T3774n,T3384,T7227,u41"	"L11281"	
"681.310882"	"681.31087+"	"50"	"2.57e+06"	D+	"93123.3409"	"107796.8790"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[3/2]*"	"2"		"T3774n,T3599,u41"	"L11281"	
"682.90888"	"682.90887+"	"8"	"1.77e+06"	D+	"92964.3943"	"107603.5969"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).6d"	"2[1/2]*"	"0"		"T3774n,T3599,u41"	"L11281"	
"684.64003"	"684.64003+"	"20"	"3.3e+05"	D+	"91168.5150"	"105770.7014"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).7s"	"2[3/2]*"	"1"		"T3600n,T7227,u41"	"L11281"	
"686.96308"	"686.96307+"	"20"	"2.22e+06"	D+	"93123.3409"	"107676.1489"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[1/2]*"	"1"		"T3774n,T3384,T7227,u41"	"L11281"	
"690.422"	"690.4211+"	"15"	""		"91168.5150"	"105648.434"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"		""	"L7408"	
"690.46787"	"690.46788+"	"100"	"1.59e+06"	C+	"91168.5150"	"105647.4536"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).7s"	"2[3/2]*"	"2"		"T3408n,T7199,T3378"	"L11281"	
"691.129"	"691.12+"	"2*"	""		"97085.193"	"111550.5"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).9f"	"2[3/2]"	"1"		""	"L4004"	
"691.129"	"691.116+"	"2*"	""		"97797.287"	"112262.64"	"4s2.4p5.(2P*<3/2>).4d"	"2[7/2]*"	"4"	"4s2.4p5.(2P*<3/2>).13f"	"2[9/2]"	"5"		""	"L4004"	
"693.530"	"693.528+"	"1h"	""		"96771.494"	"111186.54"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"0"	"4s2.4p5.(2P*<3/2>).8f"	"2[3/2]"	"1"		""	"L7408"	
"699.305"	"699.3051+"	"2"	""		"97085.193"	"111381.160"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<1/2>).4f"	"2[5/2]"	"2"		""	"L7408"	
"700.079"	"700.07823+"	"7"	"4.1e+05"	D+	"94092.8626"	"108373.0423"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"0"	"4s2.4p5.(2P*<3/2>).8s"	"2[3/2]*"	"1"		"T3600n,u41"	"L7408"	
"705.727"	"705.72633+"	"10"	"1.60e+06"	D	"94092.8626"	"108258.7553"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"0"	"4s2.4p5.(2P*<3/2>).6d"	"2[3/2]*"	"1"		"T3774n,T7227,u41"	"L7408"	
"707.736"	"707.74+"	"0"	""		"97687.779"	"111813.4"	"4s2.4p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).10f"	"2[5/2]"	"3"		""	"L3990"	
"708.633"	"708.633+"	"1"	""		"97085.193"	"111192.99"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).8f"	"2[5/2]"	"2"		""	"L3990"	
"708.951"	"708.957+"	"1h"	""		"97085.193"	"111186.54"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).8f"	"2[3/2]"	"1"		""	"L7408"	
"713.367"	"713.36+"	"1"	""		"97797.287"	"111811.5"	"4s2.4p5.(2P*<3/2>).4d"	"2[7/2]*"	"4"	"4s2.4p5.(2P*<3/2>).10f"	"2[9/2]"	"5"		""	"L4004"	
"714.345"	"714.3448+"	"8"	"7.7e+04"	D	"91168.5150"	"105163.499"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"		"T3774n,u41"	"L7408"	
"715.221"	"715.22+"	"5*"	""		"97687.779"	"111665.6"	"4s2.4p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).12p"	"2[5/2]"	"2"		""	"L7408"	
"715.221"	"715.222+"	"5*"	"3.32e+05"	C	"91168.5150"	"105146.33"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"		"T3408n,T7199,T3378"	"L7408"	
"715.221"	"715.22+"	"5*"	""		"97687.779"	"111665.6"	"4s2.4p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).12p"	"2[5/2]"	"3"		""	"L7408"	
"718.047"	"718.047+"	"3"	""		"91168.5150"	"105091.35"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<1/2>).6s"	"2[1/2]*"	"0"		""	"L7408"	
"720.059"	"720.057+"	"2h"	""		"96771.494"	"110655.45"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"0"	"4s2.4p5.(2P*<3/2>).7f"	"2[3/2]"	"1"		""	"L7408"	
"720.887"	"720.886+"	"1"	""		"97687.779"	"111555.77"	"4s2.4p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).9f"	"2[5/2]"	"3"		""	"L3990"	
"722.4103"	"722.4106+"	"100"	"2.98e+06"	C+	"91168.5150"	"105007.245"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"		"T3408n,T7199,T3378"	"L7292"	
"726.808"	"726.804+"	"2"	""		"97797.287"	"111552.37"	"4s2.4p5.(2P*<3/2>).4d"	"2[7/2]*"	"4"	"4s2.4p5.(2P*<3/2>).9f"	"2[9/2]"	"5"		""	"L3990"	
"728.7262"	"728.7259+"	"80"	"2.97e+06"	D+	"91168.5150"	"104887.315"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<1/2>).4d"	"2[3/2]*"	"1"		"T3774n,u41"	"L7408"	
"730.125"	"730.1246+"	"5"	""		"97687.779"	"111380.299"	"4s2.4p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<1/2>).4f"	"2[5/2]"	"3"		""	"L7408"	
"734.116"	"734.124+"	"2"	""		"98867.429"	"112485.36"	"4s2.4p5.(2P*<3/2>).4d"	"2[5/2]*"	"2"	"4s2.4p5.(2P*<3/2>).16f"	"2[7/2]"	"3"		""	"L7408"	
"735.996"	"735.99612+"	"5"	"7.8e+05"	D	"94092.8626"	"107676.1489"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"0"	"4s2.4p5.(2P*<3/2>).6d"	"2[1/2]*"	"1"		"T3774n,T3384,T7227,u41"	"L7408"	
"736.143"	"736.144+"	"1"	""		"97085.193"	"110665.75"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).7f"	"2[5/2]"	"2"		""	"L3990"	
"736.680"	"736.672+"	"2h"	""		"97085.193"	"110656.01"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).7f"	"2[3/2]"	"2"		""	"L7408"	
"736.702"	"736.703+"	"2h"	""		"97085.193"	"110655.45"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).7f"	"2[3/2]"	"1"		""	"L7408"	
"740.270"	"740.269+"	"1h"	""		"97687.779"	"111192.66"	"4s2.4p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).8f"	"2[5/2]"	"3"		""	"L7408"	
"740.599"	"740.605+"	"1"	""		"97687.779"	"111186.54"	"4s2.4p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).8f"	"2[3/2]"	"1"		""	"L3990"	
"742.554"	"742.55417+"	"60"	"2.55e+06"	D+	"92307.3786"	"105770.7014"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).7s"	"2[3/2]*"	"1"		"T3600n,T7227,u41"	"L7408"	
"746.501"	"746.497+"	"3h"	""		"97797.287"	"111189.50"	"4s2.4p5.(2P*<3/2>).4d"	"2[7/2]*"	"4"	"4s2.4p5.(2P*<3/2>).8f"	"2[9/2]"	"5"		""	"L7408"	
"748.6862"	"748.68627+"	"100"	"2.89e+06"	C+	"92294.4012"	"105647.4536"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"4s2.4p5.(2P*<3/2>).7s"	"2[3/2]*"	"2"		"T3600n,T3408,T7199"	"L7292"	
"749.358"	"749.3595+"	"20"	""		"92307.3786"	"105648.434"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"		""	"L7408"	
"749.415"	"749.41460+"	"30"	"6.1e+05"	D+	"92307.3786"	"105647.4536"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).7s"	"2[3/2]*"	"2"		"T3600n,T3408,T7199"	"L7408"	
"758.74136"	"758.74134+"	"1000"	"4.310e+07"	A+	"80916.7680"	"94092.8626"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"0"		"T7199"	"L11281"	
"760.15457"	"760.15454+"	"2000"	"2.732e+07"	AA	"79971.7417"	"93123.3409"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"		"T7199"	"L11281"	
